1;01;003;Comuna 3                                ;08;14;30;0133;00016335;01505;00;0133;00016335;01505;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;003;Comuna 3                                ;08;14;30;0134;00023459;02162;00;0134;00023459;02162;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;003;Comuna 3                                ;08;14;30;0135;00019495;01797;00;0135;00019495;01797;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;003;Comuna 3                                ;08;14;30;0137;00018556;01710;00;0137;00018556;01710;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;004;Comuna 4                                ;08;14;25;0047;00013332;01179;00;0047;00013332;01179;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;004;Comuna 4                                ;08;14;25;0131;00006533;00578;00;0131;00006533;00578;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;004;Comuna 4                                ;08;14;25;0132;00012094;01070;00;0132;00012094;01070;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;004;Comuna 4                                ;08;14;25;0133;00016956;01500;00;0133;00016956;01500;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;004;Comuna 4                                ;08;14;25;0134;00024436;02161;00;0134;00024436;02161;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;004;Comuna 4                                ;08;14;25;0135;00020352;01800;00;0135;00020352;01800;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;004;Comuna 4                                ;08;14;25;0137;00019374;01713;00;0137;00019374;01713;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;005;Comuna 5                                ;08;14;25;0047;00011750;01178;00;0047;00011750;01178;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;005;Comuna 5                                ;08;14;25;0131;00005740;00575;00;0131;00005740;00575;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;005;Comuna 5                                ;08;14;25;0132;00010699;01073;00;0132;00010699;01073;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;005;Comuna 5                                ;08;14;25;0133;00014977;01501;00;0133;00014977;01501;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;005;Comuna 5                                ;08;14;25;0134;00021580;02163;00;0134;00021580;02163;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;005;Comuna 5                                ;08;14;25;0135;00017892;01794;00;0135;00017892;01794;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;005;Comuna 5                                ;08;14;25;0137;00017109;01715;00;0137;00017109;01715;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;006;Comuna 6                                ;08;14;10;0047;00011651;01179;00;0047;00011651;01179;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;006;Comuna 6                                ;08;14;10;0131;00005702;00577;00;0131;00005702;00577;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;006;Comuna 6                                ;08;14;10;0132;00010564;01069;00;0132;00010564;01069;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;006;Comuna 6                                ;08;14;10;0133;00014877;01506;00;0133;00014877;01506;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;006;Comuna 6                                ;08;14;10;0134;00021326;02158;00;0134;00021326;02158;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;006;Comuna 6                                ;08;14;10;0135;00017775;01799;00;0135;00017775;01799;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;006;Comuna 6                                ;08;14;10;0137;00016922;01712;00;0137;00016922;01712;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;007;Comuna 7                                ;08;14;35;0047;00012927;01178;00;0047;00012927;01178;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;007;Comuna 7                                ;08;14;35;0131;00006322;00576;00;0131;00006322;00576;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;007;Comuna 7                                ;08;14;35;0132;00011750;01071;00;0132;00011750;01071;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;007;Comuna 7                                ;08;14;35;0133;00016521;01506;00;0133;00016521;01506;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;007;Comuna 7                                ;08;14;35;0134;00023699;02160;00;0134;00023699;02160;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;007;Comuna 7                                ;08;14;35;0135;00019688;01795;00;0135;00019688;01795;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;007;Comuna 7                                ;08;14;35;0137;00018787;01713;00;0137;00018787;01713;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;008;Comuna 8                                ;08;14;35;0047;00010118;01179;00;0047;00010118;01179;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;008;Comuna 8                                ;08;14;35;0131;00004954;00577;00;0131;00004954;00577;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;008;Comuna 8                                ;08;14;35;0132;00009217;01074;00;0132;00009217;01074;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;008;Comuna 8                                ;08;14;35;0133;00012869;01499;00;0133;00012869;01499;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;008;Comuna 8                                ;08;14;35;0134;00018600;02167;00;0134;00018600;02167;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;008;Comuna 8                                ;08;14;35;0135;00015451;01800;00;0135;00015451;01800;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;008;Comuna 8                                ;08;14;35;0137;00014633;01705;00;0137;00014633;01705;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;009;Comuna 9                                ;08;14;25;0047;00010991;01179;00;0047;00010991;01179;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;009;Comuna 9                                ;08;14;25;0131;00005375;00577;00;0131;00005375;00577;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;009;Comuna 9                                ;08;14;25;0132;00009976;01070;00;0132;00009976;01070;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;009;Comuna 9                                ;08;14;25;0133;00014049;01507;00;0133;00014049;01507;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;009;Comuna 9                                ;08;14;25;0134;00020116;02158;00;0134;00020116;02158;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;009;Comuna 9                                ;08;14;25;0135;00016733;01795;00;0135;00016733;01795;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;009;Comuna 9                                ;08;14;25;0137;00015969;01713;00;0137;00015969;01713;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;010;Comuna 10                               ;08;14;00;0047;00011179;01179;00;0047;00011179;01179;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;010;Comuna 10                               ;08;14;00;0131;00005460;00576;00;0131;00005460;00576;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;010;Comuna 10                               ;08;14;00;0132;00010177;01073;00;0132;00010177;01073;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;010;Comuna 10                               ;08;14;00;0133;00014187;01496;00;0133;00014187;01496;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;010;Comuna 10                               ;08;14;00;0134;00020515;02163;00;0134;00020515;02163;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;010;Comuna 10                               ;08;14;00;0135;00017049;01798;00;0135;00017049;01798;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;010;Comuna 10                               ;08;14;00;0137;00016263;01715;00;0137;00016263;01715;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;011;Comuna 11                               ;08;14;25;0047;00012663;01179;00;0047;00012663;01179;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;011;Comuna 11                               ;08;14;25;0131;00006207;00578;00;0131;00006207;00578;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;011;Comuna 11                               ;08;14;25;0132;00011491;01070;00;0132;00011491;01070;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;011;Comuna 11                               ;08;14;25;0133;00016117;01501;00;0133;00016117;01501;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;011;Comuna 11                               ;08;14;25;0134;00023210;02162;00;0134;00023210;02162;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;011;Comuna 11                               ;08;14;25;0135;00019316;01799;00;0135;00019316;01799;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;011;Comuna 11                               ;08;14;25;0137;00018360;01710;00;0137;00018360;01710;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;012;Comuna 12                               ;08;14;25;0047;00013153;01179;00;0047;00013153;01179;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;012;Comuna 12                               ;08;14;25;0131;00006435;00577;00;0131;00006435;00577;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;012;Comuna 12                               ;08;14;25;0132;00011949;01071;00;0132;00011949;01071;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;012;Comuna 12                               ;08;14;25;0133;00016827;01508;00;0133;00016827;01508;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;012;Comuna 12                               ;08;14;25;0134;00024100;02160;00;0134;00024100;02160;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;012;Comuna 12                               ;08;14;25;0135;00020047;01797;00;0135;00020047;01797;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;012;Comuna 12                               ;08;14;25;0137;00019060;01708;00;0137;00019060;01708;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;013;Comuna 13                               ;08;14;25;0047;00015991;01179;00;0047;00015991;01179;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;013;Comuna 13                               ;08;14;25;0131;00007815;00576;00;0131;00007815;00576;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;013;Comuna 13                               ;08;14;25;0132;00014563;01073;00;0132;00014563;01073;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;013;Comuna 13                               ;08;14;25;0133;00020346;01500;00;0133;00020346;01500;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;013;Comuna 13                               ;08;14;25;0134;00029354;02164;00;0134;00029354;02164;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;013;Comuna 13                               ;08;14;25;0135;00024388;01798;00;0135;00024388;01798;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;013;Comuna 13                               ;08;14;25;0137;00023219;01711;00;0137;00023219;01711;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;014;Comuna 14                               ;08;14;10;0047;00015511;01179;00;0047;00015511;01179;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;014;Comuna 14                               ;08;14;10;0131;00007597;00577;00;0131;00007597;00577;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;014;Comuna 14                               ;08;14;10;0132;00014091;01071;00;0132;00014091;01071;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;014;Comuna 14                               ;08;14;10;0133;00019823;01506;00;0133;00019823;01506;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;014;Comuna 14                               ;08;14;10;0134;00028409;02159;00;0134;00028409;02159;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;014;Comuna 14                               ;08;14;10;0135;00023682;01799;00;0135;00023682;01799;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;014;Comuna 14                               ;08;14;10;0137;00022499;01709;00;0137;00022499;01709;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;015;Comuna 15                               ;08;14;35;0047;00012329;01180;00;0047;00012329;01180;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;015;Comuna 15                               ;08;14;35;0131;00006041;00578;00;0131;00006041;00578;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;015;Comuna 15                               ;08;14;35;0132;00011176;01069;00;0132;00011176;01069;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;015;Comuna 15                               ;08;14;35;0133;00015698;01502;00;0133;00015698;01502;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
1;01;015;Comuna 15                               ;08;14;35;0134;00022570;02159;00;0134;00022570;02159;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;0000;00000000;00000;
